scraped_at,category,product_id,name,brand,variant,price_ex_vat_gbp,unit_price_raw,region,promo_label,status,product_url,image_url,rating_stars,review_count,price_inc_vat_gbp,price_before_discount_gbp,style_body,style_richness,style_smoke,style_sweetness,character_notes,fact_bottler,fact_country,fact_region,fact_cask_type,fact_colouring
2026-01-15 09:17:28,Single Malt,73156,Glenallachie 2012 / 10 Year Old / Cuvee Wine Cask Finish,Glenallachie,70cl / 48%,48.54,(£83.21 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/73156/glenallachie-2012-10-year-old-cuvee-wine-cask-finish,https://img.thewhiskyexchange.com/380/gleob.2012v2.jpg?v=202407241,,,58.25,,3,4,0,3,Caramel|Biscuits|Peardrops|Cinnamon|Apple|Cherry,Distillery Bottling,Scotland,Speyside,Finish,No
2026-01-15 09:17:28,Single Malt,86802,Secret Lowland 11 Year Old / Gleann Mor Rare Find,Undisclosed Distillery,70cl / 65.6%,62.46,(£107.07 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/86802/secret-lowland-11-year-old-gleann-mor-rare-find,https://img.thewhiskyexchange.com/380/malts_glm2013v4.jpg?v=202407241,,,74.95,,3,3,0,3,Toffee|Raisins|Apple|Cinnamon|Dried Fruit,Gleann Mor,Scotland,Lowland,,No
2026-01-15 09:17:28,Single Malt,84630,Port Askaig 15 Year Old / 2024 Release,Port Askaig,70cl / 50.5%,90.83,(£155.71 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/84630/port-askaig-15-year-old-2024-release,https://img.thewhiskyexchange.com/380/malts_por15yo.jpg?v=202407241,,,109,,4,3,4,3,Lemongrass|Peat smoke|Honeysuckle|Marshmallow|Toffee|Oil,Distillery Bottling,Scotland,Islay,,No
2026-01-15 09:17:28,Single Malt,55701,Arran Sauternes Cask Finish,Arran,70cl / 50%,47.46,(£81.36 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/55701/arran-sauternes-cask-finish,https://img.thewhiskyexchange.com/380/arrob.non75.jpg?v=202407241,3,2,56.95,,3,2,0,3,Apricot|Honey|Vanilla|Sultana|Orange|Salt (powder),Distillery Bottling,Scotland,Island,Sauternes    Finish,No
2026-01-15 09:17:28,Single Malt,86473,MacPhail's 21 Year Old / Gordon & MacPhail,MacPhail's,70cl / 40%,81.25,(£139.29 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/86473/macphails-21-year-old-gordon-macphail,https://img.thewhiskyexchange.com/380/malts_mac21yo.jpg?v=202407241,,,97.50,,3,4,1,3,Toast|Oak|Orange|Chestnut|Anise (star)|Cardamom,Gordon & MacPhail,Scotland,Speyside,,
2026-01-15 09:17:28,Single Malt,85904,Lochlea 2019 / 5 Year Old / The Heart Cut,Lochlea,50cl / 54%,44.58,(£107 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/85904/lochlea-2019-5-year-old-the-heart-cut,https://img.thewhiskyexchange.com/380/lolthc2019.jpg?v=202407241,,,53.50,,3,3,3,3,Apple|Chilli|Barbecue sauce|Pineapple|Smoke|Grass,The Heart Cut,Scotland,Lowland,Peated Islay Whisky,
2026-01-15 09:17:28,Single Malt,83520,Tomatin 2015 / 9 Year Old / Refil Cask Vatting / Gleann Mor Rare Find,Tomatin,70cl / 58.3%,41.62,(£71.36 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/83520/tomatin-2015-9-year-old-refil-cask-vatting-gleann-mor-rare-find,https://img.thewhiskyexchange.com/380/tomglm2015.jpg?v=202407241,,,49.95,,4,3,0,3,Apple|Honey|Oak|Cinnamon|Vanilla|Hazelnut,Gleann Mor,Scotland,Highland,,No
2026-01-15 09:17:28,Single Malt,54403,Caperdonich 21 Year Old / Secret Speyside,Caperdonich,70cl / 48%,216.67,(£371.43 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/54403/caperdonich-21-year-old-secret-speyside,https://img.thewhiskyexchange.com/380/capob.21yov1.jpg?v=202407241,,,260,,3,1,0,3,Orange|Lemon|Vanilla|Pear,Distillery Bottling,Scotland,Speyside,1st Fill   Barrel,
2026-01-15 09:17:28,Single Malt,2068,Glenfarclas 21 Year Old,Glenfarclas,70cl / 43%,165.0,(£282.86 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/2068/glenfarclas-21-year-old,https://img.thewhiskyexchange.com/380/gfcob.21yo.jpg?v=202407241,4.5,17,198,,4,4,0,4,Vanilla|Liquorice root|Brioche|Cinnamon|Dried Fruit|Apple,Distillery Bottling,Scotland,Speyside,,No
2026-01-15 09:17:28,Single Malt,86685,Glen Grant 2006 / 18 Year Old / Char Oak Barrel / Single Cask Nation,Glen Grant,70cl / 57.6%,95.0,(£162.86 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/86685/glen-grant-2006-18-year-old-char-oak-barrel-single-cask-nation,https://img.thewhiskyexchange.com/380/ggtscn2006.jpg?v=202407241,,,114,,2,2,,3,Pear|Peach|Custard,Single Cask Nation,Scotland,Speyside,Refill   Barrel,No
2026-01-15 09:17:28,Single Malt,67786,Linkwood 2006 / 16 Year Old / The Whisky Show 2022,Linkwood,70cl / 56.5%,73.29,(£125.64 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/67786/linkwood-2006-16-year-old-the-whisky-show-2022,https://img.thewhiskyexchange.com/380/lkwtwe2006.jpg?v=202407241,4.5,2,87.95,,3,2,0,3,Orange|Lemon|Elderflower|Pear|Biscuits|Apple,Elixir Distillers,Scotland,Speyside,Hogshead,
2026-01-15 09:17:28,Single Malt,83090,Tomatin 2011 / Discovery Series / Gordon & MacPhail,Tomatin,70cl / 43%,40.79,(£69.93 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/83090/tomatin-2011-discovery-series-gordon-macphail,https://img.thewhiskyexchange.com/380/tomg!m2011.jpg?v=202407241,,,48.95,,4,3,0,3,Peach|Melon|Mixed Herb|Banana|Apple|Gooseberry,Gordon & MacPhail,Scotland,Highland,Bourbon,
2026-01-15 09:17:28,Single Malt,64789,Tamdhu Quercus Alba Distinction / Release 1,Tamdhu,70cl / 48%,53.96,(£92.50 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/64789/tamdhu-quercus-alba-distinction-release-1,https://img.thewhiskyexchange.com/380/tamob.non9.jpg?v=202407241,5,2,64.75,,3,2,0,3,Plums|Dates|Cinnamon|Oak|Cherry|Dark Chocolate,Distillery Bottling,Scotland,Speyside,Oloroso Sherry,No
2026-01-15 09:17:28,Single Malt,85201,Dalmunach 2018 / 6 Year Old / 1st Fill Bourbon / Carn Mor Strictly Limited,Dalmunach,70cl / 47.5%,42.92,(£73.57 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/85201/dalmunach-2018-6-year-old-1st-fill-bourbon-carn-mor-strictly-limited,https://img.thewhiskyexchange.com/380/dmncrn2018.jpg?v=202407241,,,51.50,,3,3,0,2,Malt|Pastries|Almond|Grape|Apple|Vanilla,Carn Mor,Scotland,Speyside,First-fill  Bourbon,No
2026-01-15 09:17:28,Single Malt,55343,Glen Keith 21 Year Old / Secret Speyside,Glen Keith,70cl / 43%,151.67,(£260 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/55343/glen-keith-21-year-old-secret-speyside,https://img.thewhiskyexchange.com/380/gktob.21yo.jpg?v=202407241,,,182,,2,1,0,3,Apple|Lemon|Peach|Marzipan|Vanilla|Toffee,Distillery Bottling,Scotland,Speyside,,
2026-01-15 09:17:28,Single Malt,85177,Ardnamurchan Cask Strength / 2025 Release,Ardnamurchan,70cl / 57.7%,53.96,(£92.50 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/85177/ardnamurchan-cask-strength-2025-release,https://img.thewhiskyexchange.com/380/amcob.non28.jpg?v=202407241,,,64.75,,4,4,3,3,Vanilla|Earth|Peat smoke|Apple|Mango|White Pepper,Distillery Bottling,Scotland,Highland,,No
2026-01-15 09:17:28,Single Malt,45979,Arran Machrie Moor Cask Strength / Peated,Arran,70cl / 56.2%,49.58,(£85 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/45979/arran-machrie-moor-cask-strength-peated,https://img.thewhiskyexchange.com/380/arrob.non62.jpg?v=202407241,4.5,5,59.50,,3,4,2,2,Smoke|Lemon|Pineapple|Grass|Brioche|Vanilla,Distillery Bottling,Scotland,Island,,No
2026-01-15 09:17:28,Single Malt,63274,Macallan The Harmony Collection Rich Cacao,Macallan,70cl / 44%,183.33,(£314.29 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/63274/macallan-the-harmony-collection-rich-cacao,https://img.thewhiskyexchange.com/380/macob.non161.jpg?v=202407241,3.5,3,220,,2,3,0,3,Vanilla|Dark Chocolate|Honey|Dates|Ginger|Oak,Distillery Bottling,Scotland,Speyside,Sherry,No
2026-01-15 09:17:28,Single Malt,68201,Glen Moray 2014 / Oloroso Cask / Warehouse 1 Release,Glen Moray,70cl / 60%,64.58,(£110.71 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/68201/glen-moray-2014-oloroso-cask-warehouse-1-release,https://img.thewhiskyexchange.com/380/gmyob.2014.jpg?v=202407241,,,77.50,,3,2,0,3,Dried Fruit|Hazelnut|Liquorice root|Blackberry|Leaves|Oak,Distillery Bottling,Scotland,Speyside,Oloroso Sherry,No
2026-01-15 09:17:28,Single Malt,56298,Glenkinchie 2007 Distillers Edition / Bot.2019,Glenkinchie,70cl / 43%,59.96,(£102.79 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/56298/glenkinchie-2007-distillers-edition-bot2019,https://img.thewhiskyexchange.com/380/gkcob.2007.jpg?v=202407241,,,71.95,,2,2,0,2,Apple|Grass|White Pepper|Vanilla|Lime,Distillery Bottling,Scotland,Lowland,Amontillado Sherry,
2026-01-15 09:17:28,Single Malt,66882,Ardnamurchan AD Single Malt,Ardnamurchan,70cl / 46.8%,40.21,(£68.93 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/66882/ardnamurchan-ad-single-malt,https://img.thewhiskyexchange.com/380/amcob.non14.jpg?v=202407241,5,3,48.25,,3,2,1,3,Lime|Dark Chocolate|Milk Chocolate|Orange|Salt (powder)|Biscuits,Distillery Bottling,Scotland,Highland,,No
2026-01-15 09:17:28,Single Malt,85675,Ardbeg Traigh Bhan 19 Year Old / Batch 6,Ardbeg,70cl / 46.2%,191.67,(£328.57 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/85675/ardbeg-traigh-bhan-19-year-old-batch-6,https://img.thewhiskyexchange.com/380/abgob.19yov5.jpg?v=202407241,,,230,,4,4,4,3,Tar|Pineapple|Smoke|Earth|Dark Chocolate|Walnut,Distillery Bottling,Scotland,Islay,Oloroso Sherry,
2026-01-15 09:17:28,Single Malt,58797,Balvenie 10 Year Old / Founder's Reserve / Bot.2000s,Balvenie,70cl / 40%,187.5,(£321.43 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/58797/balvenie-10-year-old-founders-reserve-bot2000s,https://img.thewhiskyexchange.com/380/balob.10yov13.jpg?v=202407241,5,2,225,,4,4,0,4,Lemon|Malt|Honeycomb|Cinnamon|Nutmeg|Honeysuckle,Distillery Bottling,Scotland,Speyside,,
2026-01-15 09:17:31,Single Malt,64801,South Star Speyside Single Malt 2011 / 10 Year Old,Undisclosed Distillery,70cl / 48%,41.62,(£71.36 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/64801/south-star-speyside-single-malt-2011-10-year-old,https://img.thewhiskyexchange.com/380/malts_sss2011.jpg?v=202407241,,,49.95,,2,2,0,3,Apple|Lemon|Pear|Cinnamon|Toffee|Salt (powder),South Star Spirits,Scotland,Speyside,,
2026-01-15 09:17:31,Single Malt,81657,Longmorn 2005 / 19 Year Old / Cask #18070 / Signatory Symington’s Choice,Longmorn,70cl / 62.6%,195.83,(£335.71 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/81657/longmorn-2005-19-year-old-cask-18070-signatory-symingtons-choice,https://img.thewhiskyexchange.com/380/lgmsig2005.jpg?v=202407241,,,235,,4,3,0,3,Dried Fruit|Caramel|Almond,Signatory,Scotland,Speyside,First-fill Oloroso Sherry Butt,
2026-01-15 09:17:31,Single Malt,85647,Dailuaine Mask of Death 2 10 Year Old / Whisky of Voodoo,Dailuaine,70cl / 55%,55.42,(£95 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/85647/dailuaine-mask-of-death-2-10-year-old-whisky-of-voodoo,https://img.thewhiskyexchange.com/380/dlnbns10yo.jpg?v=202407241,,,66.50,,4,3,0,3,Dried Fruit|Vanilla|Oak|Cinnamon|Coconut|Meat,Brave New Spirits,Scotland,Speyside,,
2026-01-15 09:17:31,Single Malt,33557,Glen Grant 12 Year Old,Glen Grant,70cl / 40%,36.04,(£61.79 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/33557/glen-grant-12-year-old,https://img.thewhiskyexchange.com/380/ggtob.12yov4.jpg?v=202407241,5,7,43.25,,2,2,0,2,Apple|Cinnamon|Toffee|Vanilla|Leather,Distillery Bottling,Scotland,Speyside,,
2026-01-15 09:17:31,Single Malt,66506,Jura 14 Year Old American Rye Cask,Jura,70cl / 40%,34.96,(£59.93 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/66506/jura-14-year-old-american-rye-cask,https://img.thewhiskyexchange.com/380/iojob.14yo.jpg?v=202407241,,,41.95,,2,3,0,3,Vanilla|Cinnamon|Apple|Hazelnut|Honey|Oak,Distillery Bottling,Scotland,Island,,
2026-01-15 09:17:31,Single Malt,62776,Glenfiddich Pure Malt / Special Old Reserve / House of Stewart / Bot.1980s,Glenfiddich,75cl / 40%,125.0,(£200 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/62776/glenfiddich-pure-malt-special-old-reserve-house-of-stewart-bot1980s,https://img.thewhiskyexchange.com/380/gfdob.non67.jpg?v=202407241,,,150,,,,,,,Distillery Bottling,Scotland,Speyside,,Yes
2026-01-15 09:17:31,Single Malt,84895,Tullibardine 2015 / 9 Year Old / 100 Proof Edition 44 / Signatory,Tullibardine,70cl / 57.1%,39.12,(£67.07 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/84895/tullibardine-2015-9-year-old-100-proof-edition-44-signatory,https://img.thewhiskyexchange.com/380/tulsig2015.jpg?v=202407241,,,46.95,,4,3,0,4,Blackberry|Dark Chocolate|Toast|Wheat|Barley|Oil,Signatory,Scotland,Highland,Oloroso Sherry Butt,No
2026-01-15 09:17:31,Single Malt,82127,John Crabbie Single Malt,Crabbie,70cl / 40%,24.79,(£42.50 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/82127/john-crabbie-single-malt,https://img.thewhiskyexchange.com/380/malts_cra2.jpg?v=202407241,,,29.75,,4,4,0,3,Ginger|Sponge cake|Black Pepper|Nutmeg|Caramel,Distillery Bottling,Scotland,Lowland,,
2026-01-15 09:17:31,Single Malt,72584,Tomatin 2010 / Marsala Finish / Italian Collection,Tomatin,70cl / 46%,56.62,(£97.07 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/72584/tomatin-2010-marsala-finish-italian-collection,https://img.thewhiskyexchange.com/380/tomob.2010v1.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:17:31,Single Malt,68803,Caol Ila 2011 / 11 Year Old / Sherry Finish / Signatory for The Whisky Exchange,Caol Ila,70cl / 60.6%,95.83,(£164.29 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/68803/caol-ila-2011-11-year-old-sherry-finish-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/cilsig2011v5.jpg?v=202407241,,,115,,4,2,2,3,Milk Chocolate|Smoke|Strawberry|Lime|Pine|Vanilla,Signatory,Scotland,Islay,Sherry Butt Finish,No
2026-01-15 09:17:31,Single Malt,42530,Jura 12 Year Old,Jura,70cl / 40%,30.62,(£52.50 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/42530/jura-12-year-old,https://img.thewhiskyexchange.com/380/iojob.12yov2.jpg?v=202407241,3.5,12,36.75,,2,2,2,3,Smoke|Apricot|Anise (star)|Lime|Milk Chocolate|Vanilla,Distillery Bottling,Scotland,Island,Oloroso Sherry  Finish,Yes
2026-01-15 09:17:31,Single Malt,53993,Glen Keith 1967 / Gordon & MacPhail / Connoisseurs Choice,Glen Keith,70cl / 40%,1041.67,"(£1,785.71 per litre)",Speyside,,In Stock,https://www.thewhiskyexchange.com/p/53993/glen-keith-1967-gordon-macphail-connoisseurs-choice,https://img.thewhiskyexchange.com/380/gktcc.1967v1.jpg?v=202407241,,,1250,,,,,,,Gordon & MacPhail,Scotland,Speyside,,
2026-01-15 09:17:31,Single Malt,85658,Ardbeg 2009 / 15 Year Old / Rivesaltes Cask 26001 / Cask Masters,Ardbeg,70cl / 54.5%,185.0,(£317.14 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/85658/ardbeg-2009-15-year-old-rivesaltes-cask-26001-cask-masters,https://img.thewhiskyexchange.com/380/abgbns2009.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:17:31,Single Malt,83085,Braes of Glenlivet 1998 / 25 Year Old / #18604801 / Connoisseurs Choice,Braes of Glenlivet (Braeval),70cl / 60.1%,176.67,(£302.86 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/83085/braes-of-glenlivet-1998-25-year-old-18604801-connoisseurs-choice,https://img.thewhiskyexchange.com/380/brvcc.1998v2.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:17:31,Single Malt,81478,Tomintoul Merlot Cask Finish,Tomintoul,70cl / 40%,32.71,(£56.07 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/81478/tomintoul-merlot-cask-finish,https://img.thewhiskyexchange.com/380/tmtob.non12.jpg?v=202407241,,,39.25,,4,4,0,3,Raspberry|Redcurrant|Coffee|Cherry,Distillery Bottling,Scotland,Speyside,Wine  Finish,
2026-01-15 09:17:31,Single Malt,86517,Old Orkney 1999-2005 / 19 Year Old / Decadent Drinks,Old Orkney,70cl / 52%,145.83,(£250 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/86517/old-orkney-1999-2005-19-year-old-decadent-drinks,https://img.thewhiskyexchange.com/380/hlpdec19yo.jpg?v=202407241,,,175,,3,2,0,2,Stones|Seashell|Pear|Salt (powder),Decadent Drinks,Scotland,Island,,
2026-01-15 09:17:31,Single Malt,80677,Holyrood Embra Single Malt,Holyrood ,70cl / 43.6%,50.79,(£87.07 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/80677/holyrood-embra-single-malt,https://img.thewhiskyexchange.com/380/holob.non6.jpg?v=202407241,,,60.95,,3,3,3,4,Smoke|Mint|Dark Chocolate|Apple,Distillery Bottling,Scotland,Lowland,,No
2026-01-15 09:17:31,Single Malt,55894,Inchmurrin 12 Year Old,Inchmurrin,70cl / 46%,35.79,(£61.36 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/55894/inchmurrin-12-year-old,https://img.thewhiskyexchange.com/380/inmob.12yov5.jpg?v=202407241,4,2,42.95,,3,3,0,3,Caramel|Toffee|Apple|Dried Fruit|Anise (star),Distillery Bottling,Scotland,Highland,,
2026-01-15 09:17:31,Single Malt,84709,Tormore 2014 / 10 Year Old / Cask 170453 / Single Cask Nation,Tormore,70cl / 57.2%,59.38,(£101.79 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/84709/tormore-2014-10-year-old-cask-170453-single-cask-nation,https://img.thewhiskyexchange.com/380/torscn2014.jpg?v=202407241,,,71.25,,3,4,0,3,Cinnamon|Barley|Honeycomb|Black Pepper|Toast,Single Cask Nation,Scotland,Speyside,First Fill  New oak Hogshead,No
2026-01-15 09:17:31,Single Malt,84315,Tomintoul Amarone Cask Finish,Tomintoul,70cl / 40%,32.71,(£56.07 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/84315/tomintoul-amarone-cask-finish,https://img.thewhiskyexchange.com/380/tmtob.non17.jpg?v=202407241,,,39.25,,4,3,0,5,Cherry|Sponge cake|Pineapple|Bread|Oats,Distillery Bottling,Scotland,Speyside,Amarone Wine,
2026-01-15 09:17:31,Single Malt,81563,Tomatin 2008 / 15 Year Old / Palo Cortado Edition,Tomatin,70cl / 46%,70.62,(£121.07 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/81563/tomatin-2008-15-year-old-palo-cortado-edition,https://img.thewhiskyexchange.com/380/tomob.2008v4.jpg?v=202407241,,,84.75,,4,3,0,3,Pecan|Vanilla|Milk Chocolate|Plums,Distillery Bottling,Scotland,Highland,Palo Cortado Sherry Butt,
2026-01-15 09:17:31,Single Malt,81893,Old Orkney 2003 / 20 Year Old / Decadent Drinks for Whisky Show 2024,Old Orkney,70cl / 55.8%,207.5,(£355.71 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/81893/old-orkney-2003-20-year-old-decadent-drinks-for-whisky-show-2024,https://img.thewhiskyexchange.com/380/hlpdec2003.jpg?v=202407241,,,249,,4,4,2,3,Peat smoke|Brine|Lemon|Peach|Heather|Seashell,Decadent Drinks,Scotland,Island,Hogshead,
2026-01-15 09:17:31,Single Malt,84707,Benriach 2008 / 16 Year Old / PX Finish Cask 172583 / Single Cask Nation,Benriach,70cl / 57.5%,99.17,(£170 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/84707/benriach-2008-16-year-old-px-finish-cask-172583-single-cask-nation,https://img.thewhiskyexchange.com/380/bnrscn2008.jpg?v=202407241,,,119,,4,4,1,3,Dates|Toffee|Raisins|Dark Chocolate|Apple|Oak,Single Cask Nation,Scotland,Speyside,PX   Barrique,No
2026-01-15 09:17:31,Single Malt,51103,Glenlivet 2007 / 12 Year Old / Signatory for The Whisky Exchange,Glenlivet,70cl / 66.3%,145.83,(£250 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/51103/glenlivet-2007-12-year-old-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/glvsig2007v8.jpg?v=202407241,5,3,175,,5,4,0,4,Raisins|Prunes|Dates|Cherry|Fruit Cake|Stewed Fruit,Signatory,Scotland,Speyside,First Fill  Sherry Hogshead,No
2026-01-15 09:17:35,Single Malt,73676,Ardnamurchan Rum Cask / 2023 Release,Ardnamurchan,70cl / 55%,59.96,(£102.79 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/73676/ardnamurchan-rum-cask-2023-release,https://img.thewhiskyexchange.com/380/amcob.non20.jpg?v=202407241,,,71.95,,4,4,2,4,Mango|Milk Chocolate|Candied peel,Distillery Bottling,,Highland,Barrel,No
2026-01-15 09:17:35,Single Malt,30845,Aberfeldy 16 Year Old,Aberfeldy,70cl / 40%,61.25,(£105 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/30845/aberfeldy-16-year-old,https://img.thewhiskyexchange.com/380/abfob.16yov1.jpg?v=202407241,4,10,73.50,,3,3,0,3,Cinnamon|Raisins|Orange|Honey|Ginger|Butterscotch,Distillery Bottling,Scotland,Highland,,Yes
2026-01-15 09:17:35,Single Malt,70052,Bowmore 9 Year Old / Glass Set,Bowmore,70cl / 40%,63.96,(£109.64 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/70052/bowmore-9-year-old-glass-set,https://img.thewhiskyexchange.com/380/bowob.09yov1.jpg?v=202407241,,,76.75,,3,1,3,2,Peat smoke|Honey|Lemon|Orange|Oak,,Scotland,Islay,,
2026-01-15 09:17:35,Single Malt,61867,Talisker 2012 / 8 Year Old / Special Releases 2021,Talisker,70cl / 59.7%,74.96,(£128.50 per litre),Island,,In Stock,https://www.thewhiskyexchange.com/p/61867/talisker-2012-8-year-old-special-releases-2021,https://img.thewhiskyexchange.com/380/talob.08yov16.jpg?v=202407241,5,3,89.95,,4,3,3,1,Smoke|Seaweed|Salt (powder)|Black Pepper|Oak|Iodine (tcp),Distillery Bottling,Scotland,Island,Rum  Finish,
2026-01-15 09:17:35,Single Malt,86471,MacPhail's 12 Year Old / Gordon & MacPhail,MacPhail's,70cl / 40%,36.46,(£62.50 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/86471/macphails-12-year-old-gordon-macphail,https://img.thewhiskyexchange.com/380/malts_mac12yo.jpg?v=202407241,,,43.75,,3,2,0,2,Dried Fruit|Toffee|Apple|Chestnut|Candied peel,Gordon & MacPhail,Scotland,Speyside,,
2026-01-15 09:17:35,Single Malt,85619,Royal Brackla 2009 / 15 Year Old / Cask 6421 / Connoisseurs Choice UK Exclusive,Royal Brackla,70cl / 58.7%,110.0,(£188.57 per litre),Highland,,In Stock,https://www.thewhiskyexchange.com/p/85619/royal-brackla-2009-15-year-old-cask-6421-connoisseurs-choice-uk-exclusive,https://img.thewhiskyexchange.com/380/rblcc.2009.jpg?v=202407241,,,132,,3,3,0,3,Banana|Black Pepper|Blueberries|Apple|Fudge|Mango,Gordon & MacPhail,Scotland,Highland,First-fill  Bourbon Barrel,No
2026-01-15 09:17:35,Single Malt,82126,Johnny Cree Single Malt,Johnny Cree,70cl / 40%,20.62,(£35.36 per litre),Lowland,,In Stock,https://www.thewhiskyexchange.com/p/82126/johnny-cree-single-malt,https://img.thewhiskyexchange.com/380/malts_joh1.jpg?v=202407241,,,24.75,,3,3,0,3,Oak|Honeycomb|Caramel|Apple|Wildflowers,Distillery Bottling,Scotland,Lowland,,
2026-01-15 09:17:35,Single Malt,81191,Kilchoman Sauternes Cask / 2024 Release,Kilchoman,70cl / 50%,66.62,(£114.21 per litre),Islay,,In Stock,https://www.thewhiskyexchange.com/p/81191/kilchoman-sauternes-cask-2024-release,https://img.thewhiskyexchange.com/380/kilob.non57.jpg?v=202407241,,,79.95,,4,4,4,3,Apricot|Honey|Peat smoke|Butterscotch,Distillery Bottling,Scotland,Islay,,No
2026-01-15 09:17:35,Single Malt,70513,Inchgower 2001 / 21 Year Old / Whisky Sponge Edition 71,Inchgower,70cl / 48.9%,190.0,(£325.71 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/70513/inchgower-2001-21-year-old-whisky-sponge-edition-71,https://img.thewhiskyexchange.com/380/ingspo2001.jpg?v=202407241,,,228,,2,1,0,3,Wax|Apple|Pear,Decadent Drinks,Scotland,Speyside,Refill   Hogshead,
2026-01-15 09:17:35,Single Malt,28463,Tamdhu Batch Strength / Batch No.1,Tamdhu,70cl / 58.8%,125.0,(£214.29 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/28463/tamdhu-batch-strength-batch-no1,https://img.thewhiskyexchange.com/380/tamob.non1.jpg?v=202407241,4,3,150,,3,3,0,2,Walnut|Oak|Vanilla|Apricot|Orange|Dried Fruit,Distillery Bottling,Scotland,Speyside,Sherry,Yes
2026-01-15 09:17:35,Single Malt,72899,Benromach Contrasts: Peat Smoke Bourbon 2012,Benromach,70cl / 46%,46.46,(£79.64 per litre),Speyside,,In Stock,https://www.thewhiskyexchange.com/p/72899/benromach-contrasts-peat-smoke-bourbon-2012,https://img.thewhiskyexchange.com/380/brmob.2012v7.jpg?v=202407241,,,55.75,,3,3,3,3,Butterscotch|Oak|Peat smoke|Fudge|Lemon,Distillery Bottling,Scotland,Speyside,First-fill  Bourbon Barrel,
