scraped_at,category,product_id,name,brand,variant,price_gbp,unit_price_raw,region,promo_label,product_url,image_url,is_brand_placeholder,bottle_size_cl,bottle_size_l,abv_percent,unit_price_gbp_per_litre,discount_amount_gbp,is_discounted,price_pre_discount_calc_gbp,true_price_gbp,true_unit_price_per_l,alcohol_units,true_price_per_alcohol_unit_gbp,price_tier,discount_percent,discount_band,age_years,is_age_stated,age_band,bottle_size_band,abv_band,is_cask_strength
2025-12-29 22:14:49,Single Malt,33706,Tomatin 18 Year Old / Oloroso Sherry Finish,Tomatin,70cl / 46%,91.67,(£157.14 per litre),Highland,,https://www.thewhiskyexchange.com/p/33706/tomatin-18-year-old-oloroso-sherry-finish,https://img.thewhiskyexchange.com/380/tomob.18yov2.jpg?v=202407241,False,70.0,0.7,46.0,157.14,,False,91.67,91.67,130.96,32.199999999999996,2.85,Premium,0.0,No Discount,18.0,True,16–18,Standard (70cl),43–46%,False
2025-12-29 22:14:49,Single Malt,67540,Smokehead Unfiltered,Smokehead,70cl / 46%,33.54,(£57.50 per litre),Islay,,https://www.thewhiskyexchange.com/p/67540/smokehead-unfiltered,https://img.thewhiskyexchange.com/380/malts_smo6.jpg?v=202407241,False,70.0,0.7,46.0,57.5,,False,33.54,33.54,47.91,32.199999999999996,1.04,Budget,0.0,No Discount,,False,,Standard (70cl),43–46%,False
2025-12-29 22:14:49,Single Malt,85779,Lochlea Smoke Without Fire / Single Estate Collection,Lochlea,70cl / 46%,40.79,(£69.93 per litre),Lowland,,https://www.thewhiskyexchange.com/p/85779/lochlea-smoke-without-fire-single-estate-collection,https://img.thewhiskyexchange.com/380/lolob.non19.jpg?v=202407241,False,70.0,0.7,46.0,69.93,,False,40.79,40.79,58.27,32.199999999999996,1.27,Premium,0.0,No Discount,,False,,Standard (70cl),43–46%,False
2025-12-29 22:14:49,Single Malt,4840,Talisker 18 Year Old,Talisker,70cl / 45.8%,190.83,(£327.14 per litre),Island,,https://www.thewhiskyexchange.com/p/4840/talisker-18-year-old,https://img.thewhiskyexchange.com/380/talob.18yo.jpg?v=202407241,False,70.0,0.7,45.8,327.14,,False,190.83,190.83,272.61,32.059999999999995,5.95,Luxury,0.0,No Discount,18.0,True,16–18,Standard (70cl),43–46%,False
2025-12-29 22:14:49,Single Malt,82626,Auchroisk 2012 / 11 Year Old / Amarone Cask / Signatory for The Whisky Exchange,Auchroisk,70cl / 58.5%,70.79,(£121.36 per litre),Speyside,,https://www.thewhiskyexchange.com/p/82626/auchroisk-2012-11-year-old-amarone-cask-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/auksig2012.jpg?v=202407241,False,70.0,0.7,58.5,121.36,,False,70.79,70.79,101.13,40.949999999999996,1.73,Premium,0.0,No Discount,11.0,True,11–15,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,79728,Miltonduff 2003 / 20 Year Old / Cask 63397 / Lost In Time Series,Miltonduff,70cl / 49%,237.5,(£407.14 per litre),Speyside,,https://www.thewhiskyexchange.com/p/79728/miltonduff-2003-20-year-old-cask-63397-lost-in-time-series,https://img.thewhiskyexchange.com/380/mtdob.2003.jpg?v=202407241,False,70.0,0.7,49.0,407.14,,False,237.5,237.5,339.29,34.3,6.92,Luxury,0.0,No Discount,20.0,True,19–25,Standard (70cl),46–50%,False
2025-12-29 22:14:54,Single Malt,45300,Mortlach 16 Year Old / Distiller's Dram,Mortlach,70cl / 43.4%,108.33,(£185.71 per litre),Speyside,,https://www.thewhiskyexchange.com/p/45300/mortlach-16-year-old-distillers-dram,https://img.thewhiskyexchange.com/380/mtlob.16yo.jpg?v=202407241,False,70.0,0.7,43.4,185.71,,False,108.33,108.33,154.76,30.379999999999995,3.57,Premium,0.0,No Discount,16.0,True,16–18,Standard (70cl),43–46%,False
2025-12-29 22:14:54,Single Malt,85961,Glenmorangie 25 Year Old The Altus,Glenmorangie,70cl / 43%,416.67,(£714.29 per litre),Highland,,https://www.thewhiskyexchange.com/p/85961/glenmorangie-25-year-old-the-altus,https://img.thewhiskyexchange.com/380/gmgob.25yov9.jpg?v=202407241,False,70.0,0.7,43.0,714.29,,False,416.67,416.67,595.24,30.099999999999998,13.84,Luxury,0.0,No Discount,25.0,True,19–25,Standard (70cl),40–43%,False
2025-12-29 22:14:54,Single Malt,79748,Bruichladdich 18 Year Old,Bruichladdich,70cl / 50%,122.5,(£210 per litre),Islay,,https://www.thewhiskyexchange.com/p/79748/bruichladdich-18-year-old,https://img.thewhiskyexchange.com/380/bruob.18yov4.jpg?v=202407241,False,70.0,0.7,50.0,210.0,,False,122.5,122.5,175.0,35.0,3.5,Luxury,0.0,No Discount,18.0,True,16–18,Standard (70cl),46–50%,True
2025-12-29 22:14:54,Single Malt,79715,Ardbeg Traigh Bhan 19 Year Old / Batch 5,Ardbeg,70cl / 46.2%,207.5,(£355.71 per litre),Islay,,https://www.thewhiskyexchange.com/p/79715/ardbeg-traigh-bhan-19-year-old-batch-5,https://img.thewhiskyexchange.com/380/abgob.19yov4.jpg?v=202407241,False,70.0,0.7,46.2,355.71,,False,207.5,207.5,296.43,32.34,6.42,Luxury,0.0,No Discount,19.0,True,19–25,Standard (70cl),46–50%,False
2025-12-29 22:14:54,Single Malt,81610,Blair Athol 2007 / 16 Year Old / The Seasons: Winter / The Whisky Exchange,Blair Athol,70cl / 55.1%,91.67,(£157.14 per litre),Highland,,https://www.thewhiskyexchange.com/p/81610/blair-athol-2007-16-year-old-the-seasons-winter-the-whisky-exchange,https://img.thewhiskyexchange.com/380/blatwe2007.jpg?v=202407241,False,70.0,0.7,55.1,157.14,,False,91.67,91.67,130.96,38.57,2.38,Premium,0.0,No Discount,16.0,True,16–18,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,84888,Glendullan 2009 / 15 Year Old / Cask 9 / Signatory Cask Strength,Glendullan,70cl / 55.6%,65.21,(£111.79 per litre),Speyside,,https://www.thewhiskyexchange.com/p/84888/glendullan-2009-15-year-old-cask-9-signatory-cask-strength,https://img.thewhiskyexchange.com/380/gdlsig2009v2.jpg?v=202407241,False,70.0,0.7,55.6,111.79,,False,65.21,65.21,93.16,38.92,1.68,Premium,0.0,No Discount,15.0,True,11–15,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,80559,Glenallachie 9 Year Old Amontillado Sherry Cask Finish / The Wood Collection,Glenallachie,70cl / 48%,43.75,(£75 per litre),Speyside,,https://www.thewhiskyexchange.com/p/80559/glenallachie-9-year-old-amontillado-sherry-cask-finish-the-wood-collection,https://img.thewhiskyexchange.com/380/gleob.09yov2.jpg?v=202407241,False,70.0,0.7,48.0,75.0,,False,43.75,43.75,62.5,33.599999999999994,1.3,Premium,0.0,No Discount,9.0,True,≤10,Standard (70cl),46–50%,False
2025-12-29 22:14:54,Single Malt,86437,Adelphi's Islay 10 Year Old (Caol Ila),Caol Ila,70cl / 46%,41.62,(£71.36 per litre),Islay,,https://www.thewhiskyexchange.com/p/86437/adelphis-islay-10-year-old-caol-ila,https://img.thewhiskyexchange.com/380/ciladl10yo.jpg?v=202407241,False,70.0,0.7,46.0,71.36,,False,41.62,41.62,59.46,32.199999999999996,1.29,Premium,0.0,No Discount,10.0,True,≤10,Standard (70cl),43–46%,False
2025-12-29 22:14:54,Single Malt,86397,Kilchoman 11 Year Old 100% Islay / Sherry Cask Matured,Kilchoman,70cl / 50%,66.25,(£113.57 per litre),Islay,,https://www.thewhiskyexchange.com/p/86397/kilchoman-11-year-old-100-islay-sherry-cask-matured,https://img.thewhiskyexchange.com/380/kilob.11yo.jpg?v=202407241,False,70.0,0.7,50.0,113.57,,False,66.25,66.25,94.64,35.0,1.89,Premium,0.0,No Discount,11.0,True,11–15,Standard (70cl),46–50%,True
2025-12-29 22:14:54,Single Malt,84456,Kilchoman Loch Gorm / 2025 Release,Kilchoman,70cl / 46%,62.46,(£107.07 per litre),Islay,,https://www.thewhiskyexchange.com/p/84456/kilchoman-loch-gorm-2025-release,https://img.thewhiskyexchange.com/380/kilob.non61.jpg?v=202407241,False,70.0,0.7,46.0,107.07,,False,62.46,62.46,89.23,32.199999999999996,1.94,Premium,0.0,No Discount,,False,,Standard (70cl),43–46%,False
2025-12-29 22:14:54,Single Malt,3683,Finlaggan Cask Strength Islay Malt,Finlaggan,70cl / 58%,49.79,(£85.36 per litre),Islay,,https://www.thewhiskyexchange.com/p/3683/finlaggan-cask-strength-islay-malt,https://img.thewhiskyexchange.com/380/malts_fin3.jpg?v=202407241,False,70.0,0.7,58.0,85.36,,False,49.79,49.79,71.13,40.599999999999994,1.23,Premium,0.0,No Discount,,False,,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,86547,Ardmore 2011 / 14 Year Old / Signatory 100 Proof Edition 62,Ardmore,70cl / 57.1%,40.42,(£69.29 per litre),Highland,,https://www.thewhiskyexchange.com/p/86547/ardmore-2011-14-year-old-signatory-100-proof-edition-62,https://img.thewhiskyexchange.com/380/ardsig2011v3.jpg?v=202407241,False,70.0,0.7,57.1,69.29,,False,40.42,40.42,57.74,39.97,1.01,Premium,0.0,No Discount,14.0,True,11–15,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,56564,Cragganmore 2007 Distillers Edition / Bot.2019,Cragganmore,70cl / 40%,64.12,(£109.93 per litre),Speyside,,https://www.thewhiskyexchange.com/p/56564/cragganmore-2007-distillers-edition-bot2019,https://img.thewhiskyexchange.com/380/cgmob.2007.jpg?v=202407241,False,70.0,0.7,40.0,109.93,,False,64.12,64.12,91.6,28.0,2.29,Premium,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:54,Single Malt,66882,Ardnamurchan AD Single Malt,Ardnamurchan,70cl / 46.8%,40.21,(£68.93 per litre),Highland,,https://www.thewhiskyexchange.com/p/66882/ardnamurchan-ad-single-malt,https://img.thewhiskyexchange.com/380/amcob.non14.jpg?v=202407241,False,70.0,0.7,46.8,68.93,,False,40.21,40.21,57.44,32.76,1.23,Premium,0.0,No Discount,,False,,Standard (70cl),46–50%,False
2025-12-29 22:14:54,Single Malt,4937,Tomintoul 10 Year Old,Tomintoul,70cl / 40%,31.88,(£54.64 per litre),Speyside,,https://www.thewhiskyexchange.com/p/4937/tomintoul-10-year-old,https://img.thewhiskyexchange.com/380/tmtob.10yov1.jpg?v=202407241,False,70.0,0.7,40.0,54.64,,False,31.88,31.88,45.54,28.0,1.14,Budget,0.0,No Discount,10.0,True,≤10,Standard (70cl),≤40%,False
2025-12-29 22:14:54,Single Malt,19675,Tullibardine 225 / Sauternes Finish,Tullibardine,70cl / 43%,35.21,(£60.36 per litre),Highland,,https://www.thewhiskyexchange.com/p/19675/tullibardine-225-sauternes-finish,https://img.thewhiskyexchange.com/380/tulob.non3.jpg?v=202407241,False,70.0,0.7,43.0,60.36,,False,35.21,35.21,50.3,30.099999999999998,1.17,Budget,0.0,No Discount,,False,,Standard (70cl),40–43%,False
2025-12-29 22:14:54,Single Malt,63743,Laphroaig 10 Year Old Cask Strength / Batch 014 / Bot.2021,Laphroaig,70cl / 58.6%,60.79,(£104.21 per litre),Islay,,https://www.thewhiskyexchange.com/p/63743/laphroaig-10-year-old-cask-strength-batch-014-bot2021,https://img.thewhiskyexchange.com/380/lrgob.10yov84.jpg?v=202407241,False,70.0,0.7,58.6,104.21,,False,60.79,60.79,86.84,41.019999999999996,1.48,Premium,0.0,No Discount,10.0,True,≤10,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,82547,Kilchoman Port Cask Matured / 2024 Edition,Kilchoman,70cl / 50%,66.62,(£114.21 per litre),Islay,,https://www.thewhiskyexchange.com/p/82547/kilchoman-port-cask-matured-2024-edition,https://img.thewhiskyexchange.com/380/kilob.non59.jpg?v=202407241,False,70.0,0.7,50.0,114.21,,False,66.62,66.62,95.17,35.0,1.9,Premium,0.0,No Discount,,False,,Standard (70cl),46–50%,True
2025-12-29 22:14:54,Single Malt,82298,Glen Scotia 14 Year Old / Icons of Campbeltown Release No.2,Glen Scotia,70cl / 56.8%,77.46,(£132.79 per litre),Campbeltown,,https://www.thewhiskyexchange.com/p/82298/glen-scotia-14-year-old-icons-of-campbeltown-release-no2,https://img.thewhiskyexchange.com/380/gstob.14yov1.jpg?v=202407241,False,70.0,0.7,56.8,132.79,,False,77.46,77.46,110.66,39.76,1.95,Premium,0.0,No Discount,14.0,True,11–15,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,82020,Kilchoman 100% Islay / 9 Year Old / Bot.2024 / 14th Edition,Kilchoman,70cl / 50%,62.08,(£106.43 per litre),Islay,,https://www.thewhiskyexchange.com/p/82020/kilchoman-100-islay-9-year-old-bot2024-14th-edition,https://img.thewhiskyexchange.com/380/kilob.non58.jpg?v=202407241,False,70.0,0.7,50.0,106.43,,False,62.08,62.08,88.69,35.0,1.77,Premium,0.0,No Discount,9.0,True,≤10,Standard (70cl),46–50%,True
2025-12-29 22:14:54,Single Malt,81613,Caol Ila 2014 / 9 Year Old / The Seasons: Spring,Caol Ila,70cl / 59.9%,62.46,(£107.07 per litre),Islay,,https://www.thewhiskyexchange.com/p/81613/caol-ila-2014-9-year-old-the-seasons-spring,https://img.thewhiskyexchange.com/380/ciltwe2014v2.jpg?v=202407241,False,70.0,0.7,59.9,107.07,,False,62.46,62.46,89.23,41.93,1.49,Premium,0.0,No Discount,9.0,True,≤10,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,70297,Ardnamurchan 2016 / 5 Year Old / The Whisky Exchange,Ardnamurchan,70cl / 53.1%,62.46,(£107.07 per litre),Highland,,https://www.thewhiskyexchange.com/p/70297/ardnamurchan-2016-5-year-old-the-whisky-exchange,https://img.thewhiskyexchange.com/380/amctwe2016.jpg?v=202407241,False,70.0,0.7,53.1,107.07,,False,62.46,62.46,89.23,37.17,1.68,Premium,0.0,No Discount,5.0,True,≤10,Standard (70cl),50%+,True
2025-12-29 22:14:54,Single Malt,26248,Ardmore Legacy,Ardmore,70cl / 40%,21.62,(£37.07 per litre),Highland,,https://www.thewhiskyexchange.com/p/26248/ardmore-legacy,https://img.thewhiskyexchange.com/380/ardob.non1.jpg?v=202407241,False,70.0,0.7,40.0,37.07,,False,21.62,21.62,30.89,28.0,0.77,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,552,Johnnie Walker Blue Label,Johnnie Walker,70cl / 40%,140.83,(£210 per litre),,Special Offer: £22 Off!,https://www.thewhiskyexchange.com/p/552/johnnie-walker-blue-label,https://img.thewhiskyexchange.com/380/blend_joh84.jpg?v=202407241,False,70.0,0.7,40.0,210.0,22.0,True,162.83,162.83,232.61,28.0,5.82,Luxury,13.51,Medium (10–20%),,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,57218,Johnnie Walker Gold Label Reserve / Glass Set,Johnnie Walker,70cl / 40%,47.71,(£56.07 per litre),,Special Offer: £18 Off!,https://www.thewhiskyexchange.com/p/57218/johnnie-walker-gold-label-reserve-glass-set,https://img.thewhiskyexchange.com/380/blend_joh248.jpg?v=202407241,False,70.0,0.7,40.0,56.07,18.0,True,65.71000000000001,65.71000000000001,93.87,28.0,2.35,Premium,27.39,High (20–40%),,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,46949,Johnnie Walker Sweet Peat,Johnnie Walker,50cl / 40.8%,29.96,(£45.90 per litre),,Special Offer: £13 Off!,https://www.thewhiskyexchange.com/p/46949/johnnie-walker-sweet-peat,https://img.thewhiskyexchange.com/380/blend_joh222.jpg?v=202407241,False,50.0,0.5,40.8,45.9,13.0,True,42.96,42.96,85.92,20.4,2.11,Premium,30.26,High (20–40%),,False,,Standard (70cl),40–43%,False
2025-12-29 22:14:58,Blended,61892,Johnnie Walker Gold Label Cracker Pack,Johnnie Walker,20cl / 40%,8.29,(£4.98 per 10cl),,,https://www.thewhiskyexchange.com/p/61892/johnnie-walker-gold-label-cracker-pack,https://img.thewhiskyexchange.com/380/blend_joh257.jpg?v=202407241,False,20.0,0.2,40.0,49.8,,False,8.29,8.29,41.45,8.0,1.04,Budget,0.0,No Discount,,False,,Small (≤35cl),≤40%,False
2025-12-29 22:14:58,Blended,33092,Dimple Gold Selection,Dimple,70cl / 40%,30.42,(£45 per litre),,Special Offer: £5 Off!,https://www.thewhiskyexchange.com/p/33092/dimple-gold-selection,https://img.thewhiskyexchange.com/380/blend_dim53.jpg?v=202407241,False,70.0,0.7,40.0,45.0,5.0,True,35.42,35.42,50.6,28.0,1.27,Budget,14.12,Medium (10–20%),,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,20000,Chivas Regal 18 Year Old Pininfarina Level 1,Chivas Regal,70cl / 40%,165.83,(£284.29 per litre),,,https://www.thewhiskyexchange.com/p/20000/chivas-regal-18-year-old-pininfarina-level-1,https://img.thewhiskyexchange.com/380/blend_chi36.jpg?v=202407241,False,70.0,0.7,40.0,284.29,,False,165.83,165.83,236.9,28.0,5.92,Luxury,0.0,No Discount,18.0,True,16–18,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,433,Black & White,Black & White,70cl / 40%,21.04,(£31.79 per litre),,Special Offer: £3 Off!,https://www.thewhiskyexchange.com/p/433/black-white,https://img.thewhiskyexchange.com/380/blend_bla4.jpg?v=202407241,False,70.0,0.7,40.0,31.79,3.0,True,24.04,24.04,34.34,28.0,0.86,Budget,12.48,Medium (10–20%),,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,82475,Johnnie Walker Blue Label Diwali Edition / Exclusive to The Whisky Exchange,Johnnie Walker,70cl / 40%,143.33,(£245.71 per litre),,,https://www.thewhiskyexchange.com/p/82475/johnnie-walker-blue-label-diwali-edition-exclusive-to-the-whisky-exchange,https://img.thewhiskyexchange.com/380/blend_joh291.jpg?v=202407241,False,70.0,0.7,40.0,245.71,,False,143.33,143.33,204.76,28.0,5.12,Luxury,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,71642,Royal Salute 21 Year Old The Miami Polo Edition,Royal Salute,70cl / 40%,179.17,(£307.14 per litre),,,https://www.thewhiskyexchange.com/p/71642/royal-salute-21-year-old-the-miami-polo-edition,https://img.thewhiskyexchange.com/380/blend_roy21yov3.jpg?v=202407241,False,70.0,0.7,40.0,307.14,,False,179.17,179.17,255.96,28.0,6.4,Luxury,0.0,No Discount,21.0,True,19–25,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,544,J&B Rare,J&B,70cl / 40%,21.04,(£36.07 per litre),,,https://www.thewhiskyexchange.com/p/544/jb-rare,https://img.thewhiskyexchange.com/380/blend_j!b1.jpg?v=202407241,False,70.0,0.7,40.0,36.07,,False,21.04,21.04,30.06,28.0,0.75,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,62603,Dewar's Double Double 21 Year Old,Dewar's,50cl / 46%,116.67,(£280 per litre),,,https://www.thewhiskyexchange.com/p/62603/dewars-double-double-21-year-old,https://img.thewhiskyexchange.com/380/blend_dew21yo.jpg?v=202407241,False,50.0,0.5,46.0,280.0,,False,116.67,116.67,233.34,23.0,5.07,Premium,0.0,No Discount,21.0,True,19–25,Standard (70cl),43–46%,False
2025-12-29 22:14:58,Blended,72732,Ballantine’s 7 Year Old American Barrel x RZA Limited Edition,Ballantine's,70cl / 40%,31.62,(£54.21 per litre),,,https://www.thewhiskyexchange.com/p/72732/ballantines-7-year-old-american-barrel-x-rza-limited-edition,https://img.thewhiskyexchange.com/380/blend_bal07yov1.jpg?v=202407241,False,70.0,0.7,40.0,54.21,,False,31.62,31.62,45.17,28.0,1.13,Budget,0.0,No Discount,7.0,True,≤10,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,550,Johnnie Walker Black Label 12 Year Old,Johnnie Walker,70cl / 40%,26.04,(£44.64 per litre),,,https://www.thewhiskyexchange.com/p/550/johnnie-walker-black-label-12-year-old,https://img.thewhiskyexchange.com/380/blend_joh1.jpg?v=202407241,False,70.0,0.7,40.0,44.64,,False,26.04,26.04,37.2,28.0,0.93,Budget,0.0,No Discount,12.0,True,11–15,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,63501,Johnnie Walker Black Ruby,Johnnie Walker,70cl / 40%,31.04,(£53.21 per litre),,,https://www.thewhiskyexchange.com/p/63501/johnnie-walker-black-ruby,https://img.thewhiskyexchange.com/380/blend_joh316.jpg?v=202407241,False,70.0,0.7,40.0,53.21,,False,31.04,31.04,44.34,28.0,1.11,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,21216,Johnnie Walker Blue Label / Small Bottle,Johnnie Walker,20cl / 40%,58.29,(£34.98 per 10cl),,,https://www.thewhiskyexchange.com/p/21216/johnnie-walker-blue-label-small-bottle,https://img.thewhiskyexchange.com/380/blend_joh134.jpg?v=202407241,False,20.0,0.2,40.0,349.8,,False,58.29,58.29,291.45,8.0,7.29,Premium,0.0,No Discount,,False,,Small (≤35cl),≤40%,False
2025-12-29 22:14:58,Blended,81827,Royal Salute 21 Year Old Signature Blend,Royal Salute,70cl / 40%,158.33,(£271.43 per litre),,,https://www.thewhiskyexchange.com/p/81827/royal-salute-21-year-old-signature-blend,https://img.thewhiskyexchange.com/380/blend_roy21yov8.jpg?v=202407241,False,70.0,0.7,40.0,271.43,,False,158.33,158.33,226.19,28.0,5.65,Luxury,0.0,No Discount,21.0,True,19–25,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,71563,Maclean's Nose Blended Scotch Whisky,Maclean's Nose,70cl / 46%,27.08,(£46.43 per litre),,,https://www.thewhiskyexchange.com/p/71563/macleans-nose-blended-scotch-whisky,https://img.thewhiskyexchange.com/380/blend_mac27.jpg?v=202407241,False,70.0,0.7,46.0,46.43,,False,27.08,27.08,38.69,32.199999999999996,0.84,Budget,0.0,No Discount,,False,,Standard (70cl),43–46%,False
2025-12-29 22:14:58,Blended,459,Cutty Sark,Cutty Sark,70cl / 40%,19.96,(£34.21 per litre),,,https://www.thewhiskyexchange.com/p/459/cutty-sark,https://img.thewhiskyexchange.com/380/blend_cut1.jpg?v=202407241,False,70.0,0.7,40.0,34.21,,False,19.96,19.96,28.51,28.0,0.71,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,5329,Pig's Nose,Pig's Nose,70cl / 40%,19.12,(£32.79 per litre),,,https://www.thewhiskyexchange.com/p/5329/pigs-nose,https://img.thewhiskyexchange.com/380/blend_pig1.jpg?v=202407241,False,70.0,0.7,40.0,32.79,,False,19.12,19.12,27.31,28.0,0.68,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,47977,Ballantine's Finest True Music Icons Elton John Edition,Ballantine's,70cl / 40%,21.25,(£36.43 per litre),,,https://www.thewhiskyexchange.com/p/47977/ballantines-finest-true-music-icons-elton-john-edition,https://img.thewhiskyexchange.com/380/blend_bal93.jpg?v=202407241,False,70.0,0.7,40.0,36.43,,False,21.25,21.25,30.36,28.0,0.76,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,72478,Grand Old Parr 12 Year Old / Litre,Old Parr,100cl / 40%,48.29,,,,https://www.thewhiskyexchange.com/p/72478/grand-old-parr-12-year-old-litre,https://img.thewhiskyexchange.com/380/blend_par12yo.jpg?v=202407241,False,100.0,1.0,40.0,,,False,48.29,48.29,48.29,40.0,1.21,Premium,0.0,No Discount,12.0,True,11–15,Large (1L),≤40%,False
2025-12-29 22:14:58,Blended,649,Te Bheag,Té Bheag,70cl / 40%,28.75,(£49.29 per litre),,,https://www.thewhiskyexchange.com/p/649/te-bheag,https://img.thewhiskyexchange.com/380/blend_teb1.jpg?v=202407241,False,70.0,0.7,40.0,49.29,,False,28.75,28.75,41.07,28.0,1.03,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,448,Chivas Regal 12 Year Old,Chivas Regal,70cl / 40%,20.21,(£34.64 per litre),,,https://www.thewhiskyexchange.com/p/448/chivas-regal-12-year-old,https://img.thewhiskyexchange.com/380/blend_chi1.jpg?v=202407241,False,70.0,0.7,40.0,34.64,,False,20.21,20.21,28.87,28.0,0.72,Budget,0.0,No Discount,12.0,True,11–15,Standard (70cl),≤40%,False
2025-12-29 22:14:58,Blended,67623,Cutty Sark 12 Year Old,Cutty Sark,70cl / 40%,26.46,(£45.36 per litre),,,https://www.thewhiskyexchange.com/p/67623/cutty-sark-12-year-old,https://img.thewhiskyexchange.com/380/blend_cut12yo.jpg?v=202407241,False,70.0,0.7,40.0,45.36,,False,26.46,26.46,37.8,28.0,0.94,Budget,0.0,No Discount,12.0,True,11–15,Standard (70cl),≤40%,False
2025-12-29 22:15:02,Blended,64986,Chivas Regal 18 Year Old / Gift Box,Chivas Regal,70cl / 40%,61.62,(£105.64 per litre),,,https://www.thewhiskyexchange.com/p/64986/chivas-regal-18-year-old-gift-box,https://img.thewhiskyexchange.com/380/blend_chi18yo.jpg?v=202407241,False,70.0,0.7,40.0,105.64,,False,61.62,61.62,88.03,28.0,2.2,Premium,0.0,No Discount,18.0,True,16–18,Standard (70cl),≤40%,False
2025-12-29 22:15:02,Blended,68124,Johnnie Walker 18 Year Old,Johnnie Walker,70cl / 40%,76.25,(£117.86 per litre),,Special Offer: £9 Off!,https://www.thewhiskyexchange.com/p/68124/johnnie-walker-18-year-old,https://img.thewhiskyexchange.com/380/blend_joh18yov2.jpg?v=202407241,False,70.0,0.7,40.0,117.86,9.0,True,85.25,85.25,121.79,28.0,3.04,Premium,10.56,Medium (10–20%),18.0,True,16–18,Standard (70cl),≤40%,False
2025-12-29 22:15:02,Blended,72610,Ballantine's Finest True Music Icons Queen Edition,Ballantine's,70cl / 40%,20.79,(£35.64 per litre),,,https://www.thewhiskyexchange.com/p/72610/ballantines-finest-true-music-icons-queen-edition,https://img.thewhiskyexchange.com/380/blend_bal118.jpg?v=202407241,False,70.0,0.7,40.0,35.64,,False,20.79,20.79,29.7,28.0,0.74,Budget,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:15:02,Blended,29625,Cutty Sark Prohibition,Cutty Sark,70cl / 50%,23.75,(£40.71 per litre),,,https://www.thewhiskyexchange.com/p/29625/cutty-sark-prohibition,https://img.thewhiskyexchange.com/380/blend_cut22.jpg?v=202407241,False,70.0,0.7,50.0,40.71,,False,23.75,23.75,33.93,35.0,0.68,Budget,0.0,No Discount,,False,,Standard (70cl),46–50%,True
2025-12-29 22:15:02,Blended,84137,Johnnie Walker Blue Label x Rahul Mishra 2025 Limited Edition,Johnnie Walker,70cl / 40%,180.0,(£308.57 per litre),,,https://www.thewhiskyexchange.com/p/84137/johnnie-walker-blue-label-x-rahul-mishra-2025-limited-edition,https://img.thewhiskyexchange.com/380/blend_joh405.jpg?v=202407241,False,70.0,0.7,40.0,308.57,,False,180.0,180.0,257.14,28.0,6.43,Luxury,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:15:02,Blended,60030,Dewar's 8 Year Old Caribbean Smooth,Dewar's,70cl / 40%,24.38,(£41.79 per litre),,,https://www.thewhiskyexchange.com/p/60030/dewars-8-year-old-caribbean-smooth,https://img.thewhiskyexchange.com/380/blend_dew08yo.jpg?v=202407241,False,70.0,0.7,40.0,41.79,,False,24.38,24.38,34.83,28.0,0.87,Budget,0.0,No Discount,8.0,True,≤10,Standard (70cl),≤40%,False
