scraped_at,category,product_id,name,brand,price_ex_vat_gbp,region,product_url,image_url,rating_stars,review_count,price_inc_vat_gbp,price_before_discount_gbp,style_body,style_richness,style_smoke,style_sweetness,character_notes,fact_bottler,fact_country,fact_cask_type,fact_colouring,is_brand_placeholder,bottle_size_l,bottle_size_cl,abv_percent,unit_price_gbp_per_litre,reference_price_gbp,alcohol_units,price_per_alcohol_unit_gbp,is_price_outlier,is_value_outlier,is_outlier,price_tier,discount_amount_gbp,is_discounted,discount_percent,discount_band,age_years,is_age_stated,age_band,bottle_size_band,is_standard_bottle,is_comparable_bottle,abv_band,is_cask_strength
2026-01-15 09:16:45,Single Malt,66639,Allt-a-Bhainne 1998 / 21 Year Old / Distillery Reserve Collection,Allt-A-Bhainne,123.33,Speyside,https://www.thewhiskyexchange.com/p/66639/allt-a-bhainne-1998-21-year-old-distillery-reserve-collection,https://img.thewhiskyexchange.com/380/altob.1998.jpg?v=202407241,,,148.0,,,,,,,,,,,False,0.5,50.0,59.4,296.0,148.0,29.7,4.98,False,False,False,Luxury,,False,0.0,No Discount,21,True,19–25,Half–Standard (35–70cl),False,True,50%+,True
2026-01-15 09:16:45,Single Malt,81763,Smokehead Terminado / Tequila Cask Finish,Smokehead,37.46,Islay,https://www.thewhiskyexchange.com/p/81763/smokehead-terminado-tequila-cask-finish,https://img.thewhiskyexchange.com/380/malts_smo8.jpg?v=202407241,,,44.95,,4,4,4,3,Meringue|Lemon|Pineapple|Peat smoke|Agave,,Scotland,Tequila Finish,,False,0.7,70.0,43.0,64.21,44.95,30.1,1.49,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:45,Single Malt,2562,Glen Moray Classic,Glen Moray,22.08,Speyside,https://www.thewhiskyexchange.com/p/2562/glen-moray-classic,https://img.thewhiskyexchange.com/380/gmyob.non.jpg?v=202407241,4.5,76,26.5,,2,1,0,3,Honey|Vanilla|Malt|Orange,Distillery Bottling,Scotland,Bourbon,Yes,False,0.7,70.0,40.0,37.86,26.5,28.0,0.95,False,False,False,Budget,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:16:45,Single Malt,83037,Aberfeldy 2011 / 13 Year Old / Cask #8892 / Gleann Mor Rare Find,Aberfeldy,69.38,Highland,https://www.thewhiskyexchange.com/p/83037/aberfeldy-2011-13-year-old-cask-8892-gleann-mor-rare-find,https://img.thewhiskyexchange.com/380/abfglm2011.jpg?v=202407241,,,83.25,,3,4,0,3,Honeycomb|Apricot|Apple|Malt|Vanilla,Gleann Mor,Scotland,,No,False,0.7,70.0,56.8,118.93,83.25,39.76,2.09,False,False,False,Premium,,False,0.0,No Discount,13,True,11–15,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:45,Single Malt,85818,Glen Moray 2014 / Tequila Finish / Warehouse 1 Release,Glen Moray,69.12,Speyside,https://www.thewhiskyexchange.com/p/85818/glen-moray-2014-tequila-finish-warehouse-1-release,https://img.thewhiskyexchange.com/380/gmyob.2014v1.jpg?v=202407241,,,82.95,,4,3,0,3,Biscuits|Vanilla|Almond|Olives|Leather|Tequila,Distillery Bottling,Scotland,Tequila  Finish,No,False,0.7,70.0,55.2,118.5,82.95,38.64,2.15,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:45,Single Malt,56101,Benriach The Smoky Twelve / 12 Year Old,Benriach,41.46,Speyside,https://www.thewhiskyexchange.com/p/56101/benriach-the-smoky-twelve-12-year-old,https://img.thewhiskyexchange.com/380/bnrob.12yov10.jpg?v=202407241,4.0,5,49.75,,3,3,2,2,Smoke|Vanilla|Dried Fruit,Distillery Bottling,Scotland,,,False,0.7,70.0,46.0,71.07,49.75,32.2,1.55,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:45,Single Malt,86441,Ben Nevis 2013 / 11 Year Old / Cask #14 / Adelphi,Ben Nevis,73.75,Highland,https://www.thewhiskyexchange.com/p/86441/ben-nevis-2013-11-year-old-cask-14-adelphi,https://img.thewhiskyexchange.com/380/bnvadl2013.jpg?v=202407241,,,88.5,,3,2,0,3,Peach|Apricot|Christmas Cake,Adelphi,Scotland,Refill Oloroso Sherry Butt,No,False,0.7,70.0,59.9,126.43,88.5,41.93,2.11,False,False,False,Premium,,False,0.0,No Discount,11,True,11–15,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:45,Single Malt,82864,Glenfiddich 12 Year Old / Our American Oak / Kosher Certified,Glenfiddich,40.21,Speyside,https://www.thewhiskyexchange.com/p/82864/glenfiddich-12-year-old-our-american-oak-kosher-certified,https://img.thewhiskyexchange.com/380/gfdob.12yov18.jpg?v=202407241,,,48.25,,4,3,0,3,Apple|Honey|Hazelnut|Cream|Malt,Distillery Bottling,Scotland,,,False,0.7,70.0,40.0,68.93,48.25,28.0,1.72,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:16:45,Single Malt,66106,Ardbeg Ardcore / Ardbeg Day 2022,Ardbeg,100.0,Islay,https://www.thewhiskyexchange.com/p/66106/ardbeg-ardcore-ardbeg-day-2022,https://img.thewhiskyexchange.com/380/abgob.non47.jpg?v=202407241,,,120.0,,4,3,3,2,Smoke|Aniseed|Malt|Toffee|Lime|Dark Chocolate,Distillery Bottling,Scotland,,,False,0.7,70.0,46.0,171.43,120.0,32.2,3.73,False,False,False,Luxury,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:45,Single Malt,2013,Glen Elgin 12 Year Old,Glen Elgin,40.42,Speyside,https://www.thewhiskyexchange.com/p/2013/glen-elgin-12-year-old,https://img.thewhiskyexchange.com/380/gegob.12yov2.jpg?v=202407241,5.0,11,48.5,,3,2,0,4,Honey|Malt|Brioche|Coffee|Earth,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,69.29,48.5,30.1,1.61,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:45,Single Malt,26124,"Auchentoshan Trio Pack (American Oak,12 Year Old & 3 Wood) / 3x20cl",Auchentoshan,41.62,Lowland,https://www.thewhiskyexchange.com/p/26124/auchentoshan-trio-pack-american-oak12-year-old-3-wood-3x20cl,https://img.thewhiskyexchange.com/380/sets_auc2.jpg?v=202407241,,,49.95,,,,,,,Distillery Bottling,Scotland,,Yes,False,0.6,60.0,41.0,83.25,49.95,24.6,2.03,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),False,True,40–43%,False
2026-01-15 09:16:45,Single Malt,84456,Kilchoman Loch Gorm / 2025 Release,Kilchoman,62.46,Islay,https://www.thewhiskyexchange.com/p/84456/kilchoman-loch-gorm-2025-release,https://img.thewhiskyexchange.com/380/kilob.non61.jpg?v=202407241,,,74.95,,3,4,3,3,Dark Chocolate|Peat smoke|Nutmeg|Caramel|Lemon,Distillery Bottling,Scotland,Sherry,No,False,0.7,70.0,46.0,107.07,74.95,32.2,2.33,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:45,Single Malt,84860,Ardbeg Smokiverse / Ardbeg Day 2025,Ardbeg,74.96,Islay,https://www.thewhiskyexchange.com/p/84860/ardbeg-smokiverse-ardbeg-day-2025,https://img.thewhiskyexchange.com/380/abgob.non57.jpg?v=202407241,,,89.95,,4,4,4,2,Banana|Pineapple|Caramel|Strawberry|Bread|Anise (star),Distillery Bottling,Scotland,,,False,0.7,70.0,48.3,128.5,89.95,33.81,2.66,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:16:45,Single Malt,22608,Glengoyne 21 Year Old Sherry Cask / Small Bottle,Glengoyne,56.62,Highland,https://www.thewhiskyexchange.com/p/22608/glengoyne-21-year-old-sherry-cask-small-bottle,https://img.thewhiskyexchange.com/380/ggoob.21yov2.jpg?v=202407241,5.0,2,67.95,,4,4,0,3,Cranberry|Figs|Malt|Orange|Oak,Distillery Bottling,Scotland,Sherry,No,False,0.2,20.0,43.0,339.8,67.95,8.6,7.9,False,False,False,Premium,,False,0.0,No Discount,21,True,19–25,Mini/Small (≤35cl),False,False,40–43%,False
2026-01-15 09:16:45,Single Malt,47802,Deanston 18 Year Old,Deanston,75.62,Highland,https://www.thewhiskyexchange.com/p/47802/deanston-18-year-old,https://img.thewhiskyexchange.com/380/dstob.18yov3.jpg?v=202407241,4.5,9,90.75,,3,4,0,3,Lemon|Honey|Vanilla|Pear|Cinnamon|Sultana,Distillery Bottling,Scotland,First-Fill  Bourbon,,False,0.7,70.0,46.3,129.64,90.75,32.41,2.8,False,False,False,Premium,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:16:45,Single Malt,86437,Adelphi's Islay 10 Year Old (Caol Ila),Caol Ila,41.62,Islay,https://www.thewhiskyexchange.com/p/86437/adelphis-islay-10-year-old-caol-ila,https://img.thewhiskyexchange.com/380/ciladl10yo.jpg?v=202407241,,,49.95,,4,3,3,3,Lemon|Seashell|Peat smoke,Adelphi,Scotland,,No,False,0.7,70.0,46.0,71.36,49.95,32.2,1.55,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:45,Single Malt,82624,Mortlach 2014 / 10 Year Old / Bolgheri Cask / Signatory for The Whisky Exchange,Mortlach,74.96,Speyside,https://www.thewhiskyexchange.com/p/82624/mortlach-2014-10-year-old-bolgheri-cask-signatory-for-the-whisky-exchange,https://img.thewhiskyexchange.com/380/mtlsig2014v1.jpg?v=202407241,,,79.95,89.95,4,4,0,3,Dried Fruit|Dates|Toffee|Malt|Honey|Raisins,Signatory,Scotland,First-fill Bolgheri Wine Hogshead,No,False,0.7,70.0,57.9,114.21,89.95,40.53,2.22,False,False,False,Premium,10.0,True,11.12,Medium (10–20%),10,True,≤10,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:45,Single Malt,49965,Glendronach Port Wood,Glendronach,55.62,Highland,https://www.thewhiskyexchange.com/p/49965/glendronach-port-wood,https://img.thewhiskyexchange.com/380/grnob.non13.jpg?v=202407241,,,66.75,,,,,,,Distillery Bottling,Scotland,Port  Finish,No,False,0.7,70.0,46.0,95.36,66.75,32.2,2.07,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:45,Single Malt,55263,Glenlivet 18 Year Old / Old Presentation,Glenlivet,125.0,Speyside,https://www.thewhiskyexchange.com/p/55263/glenlivet-18-year-old-old-presentation,https://img.thewhiskyexchange.com/380/glvob.18yov12.jpg?v=202407241,,,150.0,,,,,,,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,214.29,150.0,30.1,4.98,False,False,False,Luxury,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:45,Single Malt,68597,Glenmorangie A Tale of The Forest,Glenmorangie,63.75,Highland,https://www.thewhiskyexchange.com/p/68597/glenmorangie-a-tale-of-the-forest,https://img.thewhiskyexchange.com/380/gmgob.non6.jpg?v=202407241,,,76.5,,,,,,,Distillery Bottling,Scotland,Bourbon,,False,0.7,70.0,46.0,109.29,76.5,32.2,2.38,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:45,Single Malt,61512,Laphroaig 10 Year Old Cask Strength / Batch 013 / Bot.2021,Laphroaig,60.79,Islay,https://www.thewhiskyexchange.com/p/61512/laphroaig-10-year-old-cask-strength-batch-013-bot2021,https://img.thewhiskyexchange.com/380/lrgob.10yov81.jpg?v=202407241,4.5,2,72.95,,,,,,Smoke|Salt (powder)|Toffee|Oak|Coffee|Vanilla,Distillery Bottling,Scotland,,,False,0.7,70.0,57.9,104.21,72.95,40.53,1.8,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:45,Single Malt,86128,Cu Bocan Creation 7 / Pineau Rouge & American Virgin Oak,Cu Bocan,35.42,Highland,https://www.thewhiskyexchange.com/p/86128/cu-bocan-creation-7-pineau-rouge-american-virgin-oak,https://img.thewhiskyexchange.com/380/cubob.non8.jpg?v=202407241,,,42.5,,3,4,3,3,Shortbread|Rhubarb|Custard|Peat smoke|Strawberry,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,60.71,42.5,32.2,1.32,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,41208,Glenmorangie A Tale of Ice Cream,Glenmorangie,60.62,Highland,https://www.thewhiskyexchange.com/p/41208/glenmorangie-a-tale-of-ice-cream,https://img.thewhiskyexchange.com/380/gmgob.non45.jpg?v=202407241,3.0,2,72.75,,3,4,0,4,Vanilla|Coconut|Almond|Cream|Lemon|Brioche,,Scotland,,,False,0.7,70.0,43.0,103.93,72.75,30.1,2.42,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,81450,Laphroaig 18 Year Old,Laphroaig,145.0,Islay,https://www.thewhiskyexchange.com/p/81450/laphroaig-18-year-old,https://img.thewhiskyexchange.com/380/lrgob.18yov3.jpg?v=202407241,,,174.0,,4,5,4,3,Tobacco|Leather|Seaweed|Stewed Fruit|Crystallised ginger|Milk Chocolate,Distillery Bottling,Scotland,Bourbon Barrel,,False,0.7,70.0,48.0,248.57,174.0,33.6,5.18,False,False,False,Luxury,,False,0.0,No Discount,18,True,16–18,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:16:49,Single Malt,63743,Laphroaig 10 Year Old Cask Strength / Batch 014 / Bot.2021,Laphroaig,60.79,Islay,https://www.thewhiskyexchange.com/p/63743/laphroaig-10-year-old-cask-strength-batch-014-bot2021,https://img.thewhiskyexchange.com/380/lrgob.10yov84.jpg?v=202407241,4.5,3,72.95,,4,2,4,3,Smoke|Salt (powder)|Caramel|Tobacco|Toffee|Leather,Distillery Bottling,Scotland,,,False,0.7,70.0,58.6,104.21,72.95,41.02,1.78,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:49,Single Malt,36136,Highland Park Fire 15 Year Old,Highland Park,165.83,Island,https://www.thewhiskyexchange.com/p/36136/highland-park-fire-15-year-old,https://img.thewhiskyexchange.com/380/hlpob.15yov6.jpg?v=202407241,,,199.0,,3,3,2,1,Vanilla|Orange|Cinnamon|Smoke,Distillery Bottling,Scotland,Refill  Port,No,False,0.7,70.0,45.2,284.29,199.0,31.64,6.29,False,False,False,Luxury,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,56099,Benriach The Original Ten / 10 Year Old,Benriach,33.54,Speyside,https://www.thewhiskyexchange.com/p/56099/benriach-the-original-ten-10-year-old,https://img.thewhiskyexchange.com/380/bnrob.10yov8.jpg?v=202407241,4.5,6,40.25,,3,2,0,3,White Pepper|Ginger|Vanilla|Blackberry|Orange|Oak,Distillery Bottling,Scotland,,,False,0.7,70.0,43.0,57.5,40.25,30.1,1.34,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,55180,Aberlour 10 Year Old Forest Reserve,Aberlour,39.38,Speyside,https://www.thewhiskyexchange.com/p/55180/aberlour-10-year-old-forest-reserve,https://img.thewhiskyexchange.com/380/ablob.10yov14.jpg?v=202407241,,,47.25,,3,3,0,4,Vanilla|Lemon|Raisins|Oak|Walnut|Toffee,Distillery Bottling,Scotland,,,False,0.7,70.0,40.0,67.5,47.25,28.0,1.69,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:16:49,Single Malt,79997,Ledaig Triple Wood,Ledaig,72.71,Island,https://www.thewhiskyexchange.com/p/79997/ledaig-triple-wood,https://img.thewhiskyexchange.com/380/ldgob.non6.jpg?v=202407241,,,87.25,,4,4,4,3,Apple|Pear|Toffee|Maple syrup|Smoke,Distillery Bottling,Scotland,,No,False,0.7,70.0,53.8,124.64,87.25,37.66,2.32,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:49,Single Malt,55627,Loch Lomond 14 Year Old,Loch Lomond,48.75,Highland,https://www.thewhiskyexchange.com/p/55627/loch-lomond-14-year-old,https://img.thewhiskyexchange.com/380/llmob.14yov1.jpg?v=202407241,4.5,3,58.5,,3,3,0,2,Dates|Dried Fruit|Cinnamon|Ginger|Nutmeg,Distillery Bottling,Scotland,,,False,0.7,70.0,46.0,83.57,58.5,32.2,1.82,False,False,False,Premium,,False,0.0,No Discount,14,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,68898,Macallan The Harmony Collection Inspired by Intense Arabica,Macallan,165.83,Speyside,https://www.thewhiskyexchange.com/p/68898/macallan-the-harmony-collection-inspired-by-intense-arabica,https://img.thewhiskyexchange.com/380/macob.non173.jpg?v=202407241,,,199.0,,3,3,0,3,Coffee|Dark Chocolate|Raisins|Almond|Blackberry|Cream,Distillery Bottling,Scotland,,,False,0.7,70.0,44.0,284.29,199.0,30.8,6.46,False,False,False,Luxury,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,26625,Laphroaig Oak Select,Laphroaig,28.75,Islay,https://www.thewhiskyexchange.com/p/26625/laphroaig-oak-select,https://img.thewhiskyexchange.com/380/lrgob.non9.jpg?v=202407241,4.0,3,34.5,,4,4,4,3,Peat smoke|Iodine (tcp)|White Pepper|Cream|Malt|Pineapple,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,40.0,49.29,34.5,28.0,1.23,False,False,False,Budget,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,≤40%,False
2026-01-15 09:16:49,Single Malt,2516,Glenmorangie Signet,Glenmorangie,166.67,Highland,https://www.thewhiskyexchange.com/p/2516/glenmorangie-signet,https://img.thewhiskyexchange.com/380/gmgob.non4.jpg?v=202407241,4.5,70,200.0,,3,3,0,2,Dark Chocolate|Coffee|Orange|Dried Fruit,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,46.0,285.71,200.0,32.2,6.21,False,False,False,Luxury,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,19677,Arran Robert Burns Single Malt,Arran,33.54,Island,https://www.thewhiskyexchange.com/p/19677/arran-robert-burns-single-malt,https://img.thewhiskyexchange.com/380/arrob.non36.jpg?v=202407241,4.0,11,40.25,,3,3,1,3,Honey|Malt|Dried Fruit|Black Pepper|Honeysuckle,Distillery Bottling,Scotland,,No,False,0.7,70.0,43.0,57.5,40.25,30.1,1.34,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,71142,Port Charlotte 2014 Islay Barley,Port Charlotte,64.96,Islay,https://www.thewhiskyexchange.com/p/71142/port-charlotte-2014-islay-barley,https://img.thewhiskyexchange.com/380/pclob.2014.jpg?v=202407241,,,77.95,,3,2,4,2,Peat smoke|Brine|Biscuits|Oak|Pear|Peach,Distillery Bottling,Scotland,,,False,0.7,70.0,50.0,111.36,77.95,35.0,2.23,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,46–50%,True
2026-01-15 09:16:49,Single Malt,68100,Knockando 15 Year Old,Knockando,53.54,Speyside,https://www.thewhiskyexchange.com/p/68100/knockando-15-year-old,https://img.thewhiskyexchange.com/380/kadob.15yov1.jpg?v=202407241,4.5,3,64.25,,2,2,0,3,Oak|Sherry|Cinnamon|Clove|Black Pepper|Stewed Fruit,Distillery Bottling,Scotland,,,False,0.7,70.0,43.0,91.79,64.25,30.1,2.13,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,33704,Tomatin 12 Year Old / Bourbon & Sherry Casks,Tomatin,34.12,Highland,https://www.thewhiskyexchange.com/p/33704/tomatin-12-year-old-bourbon-sherry-casks,https://img.thewhiskyexchange.com/380/tomob.12yov3.jpg?v=202407241,4.0,38,40.95,,2,2,0,4,Apple|Orange|Lemon|Milk Chocolate|Oak,Distillery Bottling,Scotland,,,False,0.7,70.0,43.0,58.5,40.95,30.1,1.36,False,False,False,Premium,,False,0.0,No Discount,12,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,84533,Inchdairnie Kinglassie Double Matured 2017 / 8 Year Old,Inchdairnie,62.46,Lowland,https://www.thewhiskyexchange.com/p/84533/inchdairnie-kinglassie-double-matured-2017-8-year-old,https://img.thewhiskyexchange.com/380/incob.2017.jpg?v=202407241,,,74.95,,3,4,4,3,,Distillery Bottling,Scotland,Bourbon,No,False,0.7,70.0,46.3,107.07,74.95,32.41,2.31,False,False,False,Premium,,False,0.0,No Discount,8,True,≤10,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:16:49,Single Malt,43172,Smokehead High Voltage,Smokehead,44.96,Islay,https://www.thewhiskyexchange.com/p/43172/smokehead-high-voltage,https://img.thewhiskyexchange.com/380/malts_smo3.jpg?v=202407241,5.0,5,53.95,,3,2,4,2,Vanilla|Orange|Brine|Coffee,Ian Macleod,Scotland,,,False,0.7,70.0,58.0,77.07,53.95,40.6,1.33,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:49,Single Malt,80551,Isle of Raasay The Draam,Isle of Raasay,44.38,Island,https://www.thewhiskyexchange.com/p/80551/isle-of-raasay-the-draam,https://img.thewhiskyexchange.com/380/raaob.non13.jpg?v=202407241,,,53.25,,4,3,3,4,Peat smoke|Dark Chocolate|Stewed Fruit|Honeycomb|Lemongrass|Butterscotch,Distillery Bottling,Scotland,,,False,0.7,70.0,46.4,76.07,53.25,32.48,1.64,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,46–50%,False
2026-01-15 09:16:49,Single Malt,86151,Edradour 2003 / 22 Year Old / Amarone Cask / 200th Anniversary,Edradour,195.0,Highland,https://www.thewhiskyexchange.com/p/86151/edradour-2003-22-year-old-amarone-cask-200th-anniversary,https://img.thewhiskyexchange.com/380/edrob.2003v26.jpg?v=202407241,,,234.0,,4,3,0,3,Clove|Figs|Cherry|Cacao|Dark Chocolate|Wine,Distillery Bottling,Scotland,First-fill Amarone Wine Hogshead,,False,0.7,70.0,50.8,334.29,234.0,35.56,6.58,False,False,False,Luxury,,False,0.0,No Discount,22,True,19–25,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:49,Single Malt,32433,Oban Little Bay,Oban,58.54,Highland,https://www.thewhiskyexchange.com/p/32433/oban-little-bay,https://img.thewhiskyexchange.com/380/obnob.non1.jpg?v=202407241,4.5,29,70.25,,3,3,0,3,Black Pepper|Honey|Peach|Orange|Brioche,Distillery Bottling,Scotland,,Yes,False,0.7,70.0,43.0,100.36,70.25,30.1,2.33,False,False,False,Premium,,False,0.0,No Discount,,False,,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,50931,Glenrothes 11 Year Old / Sherry Cask / Discovery Series,Glenrothes,40.79,Speyside,https://www.thewhiskyexchange.com/p/50931/glenrothes-11-year-old-sherry-cask-discovery-series,https://img.thewhiskyexchange.com/380/grsg!m11yo.jpg?v=202407241,,,48.95,,4,3,0,3,Cinnamon|Orange|Blackberry|Raspberry|Dark Chocolate|Oak,Gordon & MacPhail,Scotland,Sherry,,False,0.7,70.0,43.0,69.93,48.95,30.1,1.63,False,False,False,Premium,,False,0.0,No Discount,11,True,11–15,Half–Standard (35–70cl),True,True,40–43%,False
2026-01-15 09:16:49,Single Malt,9398,Glencadam 10 Year Old,Glencadam,37.29,Highland,https://www.thewhiskyexchange.com/p/9398/glencadam-10-year-old,https://img.thewhiskyexchange.com/380/gcdob.10yo.jpg?v=202407241,5.0,19,44.75,,2,1,0,4,Hay|Vanilla|Apple|Malt,Distillery Bottling,Scotland,,No,False,0.7,70.0,46.0,63.93,44.75,32.2,1.39,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,57606,Mortlach 15 Year Old / G&M Distillery Labels,Mortlach,73.12,Speyside,https://www.thewhiskyexchange.com/p/57606/mortlach-15-year-old-gm-distillery-labels,https://img.thewhiskyexchange.com/380/mtlg!m15yov5.jpg?v=202407241,,,87.75,,2,2,0,3,Raisins|Vanilla|Oak,Gordon & MacPhail,Scotland,,,False,0.7,70.0,46.0,125.36,87.75,32.2,2.73,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:49,Single Malt,63067,Highland Park 15 Year Old / Viking Heart,Highland Park,74.96,Island,https://www.thewhiskyexchange.com/p/63067/highland-park-15-year-old-viking-heart,https://img.thewhiskyexchange.com/380/hlpob.15yov7.jpg?v=202407241,,,89.95,,3,2,2,3,Cinnamon|Lemon|Pineapple|Orange|Vanilla|Smoke,Distillery Bottling,Scotland,,,False,0.7,70.0,44.0,128.5,89.95,30.8,2.92,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,43–46%,False
2026-01-15 09:16:54,Single Malt,81567,Glenallachie 10 Year Old Cask Strength Batch 11,Glenallachie,52.29,Speyside,https://www.thewhiskyexchange.com/p/81567/glenallachie-10-year-old-cask-strength-batch-11,https://img.thewhiskyexchange.com/380/gleob.10yov15.jpg?v=202407241,,,62.75,,3,3,0,4,Raspberry|Raisins|Plums|Crystallised ginger|Heather|Coffee,Distillery Bottling,Scotland,,No,False,0.7,70.0,59.4,89.64,62.75,41.58,1.51,False,False,False,Premium,,False,0.0,No Discount,10,True,≤10,Half–Standard (35–70cl),True,True,50%+,True
2026-01-15 09:16:54,Single Malt,86295,Blair Athol 2009 / 15 Year Old / Cask 307592 / Berry Bros & Rudd Odyssey Range,Blair Athol,87.5,Highland,https://www.thewhiskyexchange.com/p/86295/blair-athol-2009-15-year-old-cask-307592-berry-bros-rudd-odyssey-range,https://img.thewhiskyexchange.com/380/blabbr2009v1.jpg?v=202407241,,,105.0,,3,5,0,4,Candied peel|Dates|Raisins|Liquorice root|Sherry|Toffee,Berry Bros & Rudd,Scotland,Pedro Ximenez   Hogshead,No,False,0.7,70.0,53.0,150.0,105.0,37.1,2.83,False,False,False,Premium,,False,0.0,No Discount,15,True,11–15,Half–Standard (35–70cl),True,True,50%+,True
